2.080000, 3.515945, 2.817562, 2.311981, 1.682346
2.090000, 3.521372, 2.846717, 2.325267, 1.691282
2.100000, 3.518326, 2.881959, 2.333445, 1.704166
2.110000, 3.505532, 2.920930, 2.335915, 1.719649
2.120000, 3.482636, 2.961264, 2.332577, 1.736359
2.130000, 3.449899, 3.001002, 2.323741, 1.753151
2.140000, 3.407733, 3.038643, 2.309890, 1.769255
2.150000, 3.356420, 3.072846, 2.291411, 1.784211
2.160000, 3.296208, 3.102070, 2.268453, 1.797649
2.170000, 3.227686, 3.124463, 2.240991, 1.809039
2.180000, 3.152100, 3.138133, 2.209043, 1.817576
2.190000, 3.071360, 3.141588, 2.172897, 1.822236
2.200000, 2.987723, 3.134048, 2.133239, 1.821974
2.210000, 2.903367, 3.115436, 2.091137, 1.815936
2.220000, 2.820145, 3.086107, 2.047911, 1.803606
2.230000, 2.739636, 3.046559, 2.004999, 1.784862
2.240000, 2.663355, 2.997359, 1.963823, 1.759991
2.250000, 2.592872, 2.939326, 1.925668, 1.729675
2.260000, 2.529648, 2.873734, 1.891532, 1.694952
2.270000, 2.474710, 2.802293, 1.861984, 1.657082
2.280000, 2.428418, 2.726841, 1.837101, 1.617328
2.290000, 2.390532, 2.648936, 1.816540, 1.576722
2.300000, 2.360552, 2.569615, 1.799737, 1.535914
2.310000, 2.338115, 2.489452, 1.786161, 1.495161
2.320000, 2.323225, 2.408874, 1.775508, 1.454471
2.330000, 2.316197, 2.328519, 1.767766, 1.413831
2.340000, 2.317377, 2.249446, 1.763116, 1.373403
2.350000, 2.326809, 2.173107, 1.761754, 1.333606
2.360000, 2.344015, 2.101108, 1.763704, 1.295070
2.370000, 2.367968, 2.034920, 1.768728, 1.258497
2.380000, 2.397218, 1.975650, 1.776321, 1.224526
2.390000, 2.430082, 1.923939, 1.785764, 1.193626
2.400000, 2.464811, 1.879929, 1.796188, 1.166035
2.410000, 2.499747, 1.843275, 1.806658, 1.141698
2.420000, 2.533484, 1.813195, 1.816289, 1.120234
2.430000, 2.565037, 1.788598, 1.824393, 1.100964
2.440000, 2.593915, 1.768314, 1.830602, 1.083029
2.450000, 2.620060, 1.751337, 1.834905, 1.065567
2.460000, 2.643631, 1.736976, 1.837565, 1.047862
2.470000, 2.664773, 1.724823, 1.838987, 1.029399
2.480000, 2.683485, 1.714588, 1.839619, 1.009826
2.490000, 2.699664, 1.705911, 1.839936, 0.988893
2.500000, 2.713253, 1.698302, 1.840477, 0.966443
2.510000, 2.724383, 1.691210, 1.841861, 0.942473
2.520000, 2.733410, 1.684178, 1.844726, 0.917209
2.530000, 2.740828, 1.676988, 1.849612, 0.891131
2.540000, 2.747115, 1.669717, 1.856840, 0.864908
2.550000, 2.752567, 1.662689, 1.866441, 0.839283
2.560000, 2.757184, 1.656338, 1.878168, 0.814931
2.570000, 2.760671, 1.651034, 1.891571, 0.792358
2.580000, 2.762520, 1.646958, 1.906099, 0.771858
2.590000, 2.762135, 1.644057, 1.921202, 0.753523
2.600000, 2.758903, 1.642067, 1.936389, 0.737304
2.610000, 2.752226, 1.640519, 1.951240, 0.723065
2.620000, 2.741552, 1.638710, 1.965383, 0.710614
2.630000, 2.726475, 1.635653, 1.978486, 0.699696
2.640000, 2.706890, 1.630111, 1.990265, 0.689977
2.650000, 2.683127, 1.620736, 2.000525, 0.681048
2.660000, 2.655987, 1.606275, 2.009192, 0.672454
2.670000, 2.626654, 1.585752, 2.016323, 0.663743
2.680000, 2.596549, 1.558575, 2.022100, 0.654508
2.690000, 2.567183, 1.524544, 2.026800, 0.644428
2.700000, 2.540066, 1.483828, 2.030757, 0.633288
2.710000, 2.516646, 1.436947, 2.034322, 0.620977
2.720000, 2.498235, 1.384786, 2.037830, 0.607486
2.730000, 2.485888, 1.328587, 2.041575, 0.592874
